"message_structure";"version_id";"description";"example_event";"example_msg_type";"action";"section";"anchor";"owl_gen"
"?";1;"unknown";;;;;;0
"?";2;"unknown";;;;;;0
"?";3;"unknown";;;;;;0
"?";4;"unknown";;;;;;0
"ACK";0;"Standard Acknowlegdement";;;;;;0
"ACK";1;"Standard Acknowlegdement";"A01";"ACK";;;;0
"ACK";2;"Standard Acknowlegdement";"A01";"ACK";;;;0
"ACK";3;"Standard Acknowlegdement";"A01";"ACK";;;;0
"ACK";4;"Standard Acknowlegdement";"A01";"ACK";;;;0
"ACK";5;"Standard Acknowlegdement";;;;"all";;0
"ACK";6;"Standard Acknowlegdement";;;;"2.14.1";"ch02.html#Heading142";0
"ACK";7;"Standard Acknowlegdement";;;;"2.13.1";"ch02.html#Heading92";1
"ACK";8;"General Acknowledgment";;;;"2.13.1";"ch02.html#Heading93";0
"ACK";9;"General Acknowledgment";;;;"2.13.1";"ch02.html#Heading101";0
"ACK";10;"General Acknowledgment";;;;"2.13.1";"ch02.html#Heading150";0
"ACK";32;"Standard Acknowlegdement";;;;;;0
"ACK";61;"Standard Acknowlegdement";;;;"2.14.1";"ch02.html#Heading142";0
"ACK";81;"General Acknowledgment";;;;"2.13.1";"ch02.html#Heading93";0
"ACK";91;"General Acknowledgment";;;;"2.13.1";"ch02.html#Heading101";0
"ACK";92;"General Acknowledgment";;;;"2.13.1";"ch02.html#Heading101";0
"ACK";540;"General Acknowledgment";;;;;;0
"ACK_N02";5;;;;;"14";;0
"ADR_A19";4;;"A19";"ADR";;;;0
"ADR_A19";5;;;;;"3";;0
"ADR_A19";6;;;;;"3.3.19";"ch03.html#Heading23";0
"ADR_A19";7;;;;;"3.3.19";"ch03.html#Heading23";0
"ADR_A19";61;;;;;"3.3.19";"ch03.html#Heading23";0
"ADT_A01";0;"ADT Admission Message";;;;;;0
"ADT_A01";3;"ADT Admission Message";"A01";"ADT";;;;0
"ADT_A01";4;"ADT Admission Message";"A01";"ADT";;;;0
"ADT_A01";5;"ADT Admission Message";;;;"3";;0
"ADT_A01";6;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";0
"ADT_A01";7;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";1
"ADT_A01";8;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";0
"ADT_A01";9;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";0
"ADT_A01";10;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading941";0
"ADT_A01";32;"ADT Admission Message";;;;;;0
"ADT_A01";61;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";0
"ADT_A01";81;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";0
"ADT_A01";91;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";0
"ADT_A01";92;"ADT Admission Message";;;;"3.3.1";"ch03.html#Heading5";0
"ADT_A01";540;"ADT Admission Message";;;;;;0
"ADT_A02";3;"ADT Transfer Message";"A02";"ADT";;;;0
"ADT_A02";4;"ADT Transfer Message";"A02";"ADT";;;;0
"ADT_A02";5;"ADT Transfer Message";;;;"3";;0
"ADT_A02";6;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";0
"ADT_A02";7;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";1
"ADT_A02";8;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";0
"ADT_A02";9;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";0
"ADT_A02";10;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading942";0
"ADT_A02";61;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";0
"ADT_A02";81;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";0
"ADT_A02";91;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";0
"ADT_A02";92;"ADT Transfer Message";;;;"3.3.2";"ch03.html#Heading6";0
"ADT_A02";540;"ADT Transfer Message";;;;;;0
"ADT_A03";3;"ADT Discharge Message";"A03";"ADT";;;;0
"ADT_A03";4;"ADT Discharge Message";"A03";"ADT";;;;0
"ADT_A03";5;"ADT Discharge Message";;;;"3";;0
"ADT_A03";6;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";0
"ADT_A03";7;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";1
"ADT_A03";8;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";0
"ADT_A03";9;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";0
"ADT_A03";10;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading943";0
"ADT_A03";61;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";0
"ADT_A03";81;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";0
"ADT_A03";91;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";0
"ADT_A03";92;"ADT Discharge Message";;;;"3.3.3";"ch03.html#Heading7";0
"ADT_A05";5;"ADT Message";;;;"3";;0
"ADT_A05";6;"ADT Message";;;;"3.3.14";"ch03.html#Heading18";0
"ADT_A05";7;"ADT Message";;;;"3.3.5";"ch03.html#Heading9";1
"ADT_A05";8;"ADT Message";;;;"3.3.5";"ch03.html#Heading9";0
"ADT_A05";9;"ADT Message";;;;"3.3.5";"ch03.html#Heading9";0
"ADT_A05";10;"ADT Message";;;;"3.3.5";"ch03.html#Heading945";0
"ADT_A05";61;"ADT Message";;;;"3.3.5";"ch03.html#Heading9";0
"ADT_A05";81;"ADT Message";;;;"3.3.5";"ch03.html#Heading9";0
"ADT_A05";91;"ADT Message";;;;"3.3.5";"ch03.html#Heading9";0
"ADT_A05";92;"ADT Message";;;;"3.3.5";"ch03.html#Heading9";0
"ADT_A06";3;"General (2)";"A06";"ADT";;;;0
"ADT_A06";4;;"A06";"ADT";;;;0
"ADT_A06";5;;;;;"3";;0
"ADT_A06";6;;;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A06";7;;;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A06";8;"ADT Message";;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A06";9;"ADT Message";;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A06";10;;;;;"3.3.6";"ch03.html#Heading946";0
"ADT_A06";61;;;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A06";81;"ADT Message";;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A06";91;;;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A06";92;;;;;"3.3.6";"ch03.html#Heading10";0
"ADT_A09";3;"Track/Cancel";"A09";"ADT";;;;0
"ADT_A09";4;"Track/Cancel";"A09";"ADT";;;;0
"ADT_A09";5;"Track/Cancel";;;;"3";;0
"ADT_A09";6;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";7;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";8;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";9;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";10;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading949";0
"ADT_A09";61;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";81;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";91;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";92;"Track/Cancel";;;;"3.3.9";"ch03.html#Heading13";0
"ADT_A09";540;"Track/Cancel";;;;;;0
"ADT_A11";540;"Track/Cancel";;;;;;0
"ADT_A12";3;"Track/Cancel (2)";"A12";"ADT";;;;0
"ADT_A12";4;"Track/Cancel (2)";"A12";"ADT";;;;0
"ADT_A12";6;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";0
"ADT_A12";7;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";1
"ADT_A12";8;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";0
"ADT_A12";9;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";0
"ADT_A12";10;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading952";0
"ADT_A12";61;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";0
"ADT_A12";81;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";0
"ADT_A12";91;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";0
"ADT_A12";92;"Track/Cancel (2)";;;;"3.3.12";"ch03.html#Heading16";0
"ADT_A15";5;;;;;"3";;0
"ADT_A15";6;;;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";7;;;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";8;"ADT Message";;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";9;"ADT Message";;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";10;"ADT Message";;;;"3.3.15";"ch03.html#Heading955";0
"ADT_A15";61;;;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";81;"ADT Message";;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";91;;;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";92;;;;;"3.3.15";"ch03.html#Heading19";0
"ADT_A15";540;;;;;;;0
"ADT_A16";3;"Pending Discharge";"A16";"ADT";;;;0
"ADT_A16";4;"Pending Discharge";"A16";"ADT";;;;0
"ADT_A16";5;"Pending Discharge";;;;"3";;0
"ADT_A16";6;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A16";7;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A16";8;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A16";9;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A16";10;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading956";0
"ADT_A16";61;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A16";81;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A16";91;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A16";92;"Pending Discharge";;;;"3.3.16";"ch03.html#Heading20";0
"ADT_A17";3;"Swap";"A17";"ADT";;;;0
"ADT_A17";4;"Swap";"A17";"ADT";;;;0
"ADT_A17";5;"Swap";;;;"3";;0
"ADT_A17";6;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A17";7;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A17";8;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A17";9;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A17";10;"Swap";;;;"3.3.17";"ch03.html#Heading957";0
"ADT_A17";61;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A17";81;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A17";91;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A17";92;"Swap";;;;"3.3.17";"ch03.html#Heading21";0
"ADT_A18";3;;"A18";"ADT";;;;0
"ADT_A18";4;;"A18";"ADT";;;;0
"ADT_A18";5;;;;;"3";;0
"ADT_A18";6;;;;;"3.3.18";"ch03.html#Heading22";0
"ADT_A18";7;;;;;"3.3.18";"ch03.html#Heading22";0
"ADT_A18";61;;;;;"3.3.18";"ch03.html#Heading22";0
"ADT_A20";3;;"A20";"ADT";;;;0
"ADT_A20";4;;"A20";"ADT";;;;0
"ADT_A20";5;;;;;"3";;0
"ADT_A20";6;;;;;"3.3.20";"ch03.html#Heading26";0
"ADT_A20";7;;;;;"3.3.20";"ch03.html#Heading26";0
"ADT_A20";8;"ADT Message";;;;"3.3.20";"ch03.html#Heading24";0
"ADT_A20";9;"ADT Message";;;;"3.3.20";"ch03.html#Heading24";0
"ADT_A20";10;;;;;"3.3.20";"ch03.html#Heading960";0
"ADT_A20";61;;;;;"3.3.20";"ch03.html#Heading26";0
"ADT_A20";81;"ADT Message";;;;"3.3.20";"ch03.html#Heading24";0
"ADT_A20";91;;;;;"3.3.20";"ch03.html#Heading24";0
"ADT_A20";92;;;;;"3.3.20";"ch03.html#Heading24";0
"ADT_A21";5;;;;;"3";;0
"ADT_A21";6;;;;;"3.3.21";"ch03.html#Heading27";0
"ADT_A21";7;;;;;"3.3.21";"ch03.html#Heading27";1
"ADT_A21";8;"ADT Message";;;;"3.3.21";"ch03.html#Heading25";0
"ADT_A21";9;"ADT Message";;;;"3.3.21";"ch03.html#Heading25";0
"ADT_A21";10;;;;;"3.3.21";"ch03.html#Heading961";0
"ADT_A21";61;;;;;"3.3.21";"ch03.html#Heading27";0
"ADT_A21";81;"ADT Message";;;;"3.3.21";"ch03.html#Heading25";0
"ADT_A21";91;;;;;"3.3.21";"ch03.html#Heading25";0
"ADT_A21";92;;;;;"3.3.21";"ch03.html#Heading25";0
"ADT_A24";3;"Link Patient Information";"A24";"ADT";;;;0
"ADT_A24";4;"Link Patient Information";"A24";"ADT";;;;0
"ADT_A24";5;"Link Patient Information";;;;"3";;0
"ADT_A24";6;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading30";0
"ADT_A24";7;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading30";0
"ADT_A24";8;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading28";0
"ADT_A24";9;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading28";0
"ADT_A24";10;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading964";0
"ADT_A24";61;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading30";0
"ADT_A24";81;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading28";0
"ADT_A24";91;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading28";0
"ADT_A24";92;"Link Patient Information";;;;"3.3.24";"ch03.html#Heading28";0
"ADT_A24";540;"Link Patient Information";"A24";;;;;0
"ADT_A28";540;"Link Patient Information";;;;;;0
"ADT_A30";3;;"A30";"ADT";;;;0
"ADT_A30";4;;"A30";"ADT";;;;0
"ADT_A30";5;;;;;"3";;0
"ADT_A30";6;;;;;"3.3.30";"ch03.html#Heading36";0
"ADT_A30";7;;;;;"3.3.30";"ch03.html#Heading36";0
"ADT_A30";61;;;;;"3.3.30";"ch03.html#Heading36";0
"ADT_A37";3;;"A37";"ADT";;;;0
"ADT_A37";4;;"A37";"ADT";;;;0
"ADT_A37";5;;;;;"3";;0
"ADT_A37";6;;;;;"3.3.37";"ch03.html#Heading43";0
"ADT_A37";7;;;;;"3.3.37";"ch03.html#Heading43";0
"ADT_A37";8;"ADT Message";;;;"3.3.37";"ch03.html#Heading41";0
"ADT_A37";9;"ADT Message";;;;"3.3.37";"ch03.html#Heading41";0
"ADT_A37";10;;;;;"3.3.37";"ch03.html#Heading977";0
"ADT_A37";61;;;;;"3.3.37";"ch03.html#Heading43";0
"ADT_A37";81;"ADT Message";;;;"3.3.37";"ch03.html#Heading41";0
"ADT_A37";91;;;;;"3.3.37";"ch03.html#Heading41";0
"ADT_A37";92;;;;;"3.3.37";"ch03.html#Heading41";0
"ADT_A38";3;"Swap (2)";"A38";"ADT";;;;0
"ADT_A38";4;"Swap (2)";"A38";"ADT";;;;0
"ADT_A38";5;"Swap (2)";;;;"3";;0
"ADT_A38";6;"Swap (2)";;;;"3.3.38";"ch03.html#Heading44";0
"ADT_A38";7;"Swap (2)";;;;"3.3.38";"ch03.html#Heading44";0
"ADT_A38";8;"Swap (2)";;;;"3.3.38";"ch03.html#Heading42";0
"ADT_A38";9;"Swap (2)";;;;"3.3.38";"ch03.html#Heading42";0
"ADT_A38";10;"Swap (2)";;;;"3.3.38";"ch03.html#Heading978";0
"ADT_A38";61;"Swap (2)";;;;"3.3.38";"ch03.html#Heading44";0
"ADT_A38";81;"Swap (2)";;;;"3.3.38";"ch03.html#Heading42";0
"ADT_A38";91;"Swap (2)";;;;"3.3.38";"ch03.html#Heading42";0
"ADT_A38";92;"Swap (2)";;;;"3.3.38";"ch03.html#Heading42";0
"ADT_A38";540;"Swap (2)";;;;;;0
"ADT_A39";3;;"A39";"ADT";;;;0
"ADT_A39";4;;"A39";"ADT";;;;0
"ADT_A39";5;;;;;"3";;0
"ADT_A39";6;;;;;"3.3.39";"ch03.html#Heading45";0
"ADT_A39";7;;;;;"3.3.39";"ch03.html#Heading45";0
"ADT_A39";8;"ADT Message";;;;"3.3.40";"ch03.html#Heading44";0
"ADT_A39";9;"ADT Message";;;;"3.3.40";"ch03.html#Heading44";0
"ADT_A39";10;;;;;"3.3.40";"ch03.html#Heading980";0
"ADT_A39";61;;;;;"3.3.39";"ch03.html#Heading45";0
"ADT_A39";81;"ADT Message";;;;"3.3.40";"ch03.html#Heading44";0
"ADT_A39";91;;;;;"3.3.40";"ch03.html#Heading44";0
"ADT_A39";92;;;;;"3.3.40";"ch03.html#Heading44";0
"ADT_A40";540;"Merge Patient";;;;;;0
"ADT_A42";540;"Merge Visit";;;;;;0
"ADT_A43";3;;"A43";"ADT";;;;0
"ADT_A43";4;;"A43";"ADT";;;;0
"ADT_A43";5;;;;;"3";;0
"ADT_A43";6;;;;;"3.3.43";"ch03.html#Heading49";0
"ADT_A43";7;;;;;"3.3.43";"ch03.html#Heading49";0
"ADT_A43";8;"ADT Message";;;;"3.3.43";"ch03.html#Heading47";0
"ADT_A43";9;"ADT Message";;;;"3.3.43";"ch03.html#Heading47";0
"ADT_A43";10;;;;;"3.3.43";"ch03.html#Heading983";0
"ADT_A43";61;;;;;"3.3.43";"ch03.html#Heading49";0
"ADT_A43";81;"ADT Message";;;;"3.3.43";"ch03.html#Heading47";0
"ADT_A43";91;;;;;"3.3.43";"ch03.html#Heading47";0
"ADT_A43";92;;;;;"3.3.43";"ch03.html#Heading47";0
"ADT_A44";8;"ADT Message";;;;"3.3.44";"ch03.html#Heading48";0
"ADT_A44";9;"ADT Message";;;;"3.3.44";"ch03.html#Heading48";0
"ADT_A44";10;;;;;"3.3.44";"ch03.html#Heading984";0
"ADT_A44";81;"ADT Message";;;;"3.3.44";"ch03.html#Heading48";0
"ADT_A44";91;;;;;"3.3.44";"ch03.html#Heading48";0
"ADT_A44";92;;;;;"3.3.44";"ch03.html#Heading48";0
"ADT_A45";3;;"A45";"ADT";;;;0
"ADT_A45";4;;"A45";"ADT";;;;0
"ADT_A45";5;;;;;"3";;0
"ADT_A45";6;;;;;"3.3.45";"ch03.html#Heading51";0
"ADT_A45";7;;;;;"3.3.45";"ch03.html#Heading51";0
"ADT_A45";8;"ADT Message";;;;"3.3.45";"ch03.html#Heading49";0
"ADT_A45";9;"ADT Message";;;;"3.3.45";"ch03.html#Heading49";0
"ADT_A45";10;;;;;"3.3.45";"ch03.html#Heading985";0
"ADT_A45";61;;;;;"3.3.45";"ch03.html#Heading51";0
"ADT_A45";81;"ADT Message";;;;"3.3.45";"ch03.html#Heading49";0
"ADT_A45";91;;;;;"3.3.45";"ch03.html#Heading49";0
"ADT_A45";92;;;;;"3.3.45";"ch03.html#Heading49";0
"ADT_A50";3;;"A50";"ADT";;;;0
"ADT_A50";4;;"A50";"ADT";;;;0
"ADT_A50";5;;;;;"3";;0
"ADT_A50";6;;;;;"3.3.50";"ch03.html#Heading56";0
"ADT_A50";7;;;;;"3.3.50";"ch03.html#Heading56";0
"ADT_A50";8;"ADT Message";;;;"3.3.50";"ch03.html#Heading54";0
"ADT_A50";9;"ADT Message";;;;"3.3.50";"ch03.html#Heading54";0
"ADT_A50";10;;;;;"3.3.50";"ch03.html#Heading990";0
"ADT_A50";61;;;;;"3.3.50";"ch03.html#Heading56";0
"ADT_A50";81;"ADT Message";;;;"3.3.50";"ch03.html#Heading54";0
"ADT_A50";91;;;;;"3.3.50";"ch03.html#Heading54";0
"ADT_A50";92;;;;;"3.3.50";"ch03.html#Heading54";0
"ADT_A52";5;;;;;"3";;0
"ADT_A52";6;;;;;"3.3.52";"ch03.html#Heading58";0
"ADT_A52";7;;;;;"3.3.52";"ch03.html#Heading58";0
"ADT_A52";8;"ADT Message";;;;"3.3.52";"ch03.html#Heading56";0
"ADT_A52";9;"ADT Message";;;;"3.3.52";"ch03.html#Heading56";0
"ADT_A52";10;;;;;"3.3.52";"ch03.html#Heading992";0
"ADT_A52";61;;;;;"3.3.52";"ch03.html#Heading58";0
"ADT_A52";81;"ADT Message";;;;"3.3.52";"ch03.html#Heading56";0
"ADT_A52";91;;;;;"3.3.52";"ch03.html#Heading56";0
"ADT_A52";92;;;;;"3.3.52";"ch03.html#Heading56";0
"ADT_A52";540;;;;;;;0
"ADT_A54";5;;;;;"3";;0
"ADT_A54";6;;;;;"3.3.54";"ch03.html#Heading60";0
"ADT_A54";7;;;;;"3.3.54";"ch03.html#Heading60";0
"ADT_A54";8;"ADT Message";;;;"3.3.54";"ch03.html#Heading58";0
"ADT_A54";9;"ADT Message";;;;"3.3.54";"ch03.html#Heading58";0
"ADT_A54";10;;;;;"3.3.54";"ch03.html#Heading994";0
"ADT_A54";61;;;;;"3.3.54";"ch03.html#Heading60";0
"ADT_A54";81;"ADT Message";;;;"3.3.54";"ch03.html#Heading58";0
"ADT_A54";91;;;;;"3.3.54";"ch03.html#Heading58";0
"ADT_A54";92;;;;;"3.3.54";"ch03.html#Heading58";0
"ADT_A60";5;;;;;"3";;0
"ADT_A60";6;;;;;"3.3.60";"ch03.html#Heading66";0
"ADT_A60";7;;;;;"3.3.60";"ch03.html#Heading66";0
"ADT_A60";8;"ADT Message";;;;"3.3.60";"ch03.html#Heading64";0
"ADT_A60";9;"ADT Message";;;;"3.3.60";"ch03.html#Heading64";0
"ADT_A60";10;;;;;"3.3.60";"ch03.html#Heading1000";0
"ADT_A60";61;;;;;"3.3.60";"ch03.html#Heading66";0
"ADT_A60";81;"ADT Message";;;;"3.3.60";"ch03.html#Heading64";0
"ADT_A60";91;;;;;"3.3.60";"ch03.html#Heading64";0
"ADT_A60";92;;;;;"3.3.60";"ch03.html#Heading64";0
"ADT_A61";5;;;;;"3";;0
"ADT_A61";6;;;;;"3.3.61";"ch03.html#Heading67";0
"ADT_A61";7;;;;;"3.3.61";"ch03.html#Heading67";0
"ADT_A61";8;"ADT Message";;;;"3.3.61";"ch03.html#Heading65";0
"ADT_A61";9;"ADT Message";;;;"3.3.61";"ch03.html#Heading65";0
"ADT_A61";10;;;;;"3.3.61";"ch03.html#Heading1001";0
"ADT_A61";61;;;;;"3.3.61";"ch03.html#Heading67";0
"ADT_A61";81;"ADT Message";;;;"3.3.61";"ch03.html#Heading65";0
"ADT_A61";91;;;;;"3.3.61";"ch03.html#Heading65";0
"ADT_A61";92;;;;;"3.3.61";"ch03.html#Heading65";0
"ARD_A19";3;;"A19";"ARD";;;;0
"BAR_P01";0;"open account";;;;;;0
"BAR_P01";3;"open account";"P01";"BAR";;;;0
"BAR_P01";4;"open account";"P01";"BAR";;;;0
"BAR_P01";5;"open account";;;;"6";;0
"BAR_P01";6;"open account";;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P01";7;"open account";;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P01";8;"Add Billing Account";;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P01";9;"Add Billing Account";;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P01";10;;;;;"6.4.1";"ch06.html#Heading2317";0
"BAR_P01";32;"open account";;;;;;0
"BAR_P01";61;"open account";;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P01";81;"Add Billing Account";;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P01";91;;;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P01";92;;;;;"6.4.1";"ch06.html#Heading6";0
"BAR_P02";3;"Purge Billing Account";"P02";"BAR";;;;0
"BAR_P02";4;"Purge Billing Account";"P02";"BAR";;;;0
"BAR_P02";5;"Purge Billing Account";;;;"6";;0
"BAR_P02";6;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P02";7;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P02";8;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P02";9;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P02";10;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading2318";0
"BAR_P02";61;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P02";81;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P02";91;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P02";92;"Purge Billing Account";;;;"6.4.2";"ch06.html#Heading7";0
"BAR_P05";5;"Update Billing Account";;;;"6";;0
"BAR_P05";6;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P05";7;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P05";8;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P05";9;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P05";10;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading2321";0
"BAR_P05";61;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P05";81;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P05";91;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P05";92;"Update Billing Account";;;;"6.4.5";"ch06.html#Heading10";0
"BAR_P06";3;"End Billing Account";"P06";"BAR";;;;0
"BAR_P06";4;"End Billing Account";"P06";"BAR";;;;0
"BAR_P06";5;"End Billing Account";;;;"6";;0
"BAR_P06";6;"End Billing Account";;;;"6.4.6";"ch06.html#Heading11";0
"BAR_P06";7;"End Billing Account";;;;"6.4.6";"ch06.html#Heading11";0
"BAR_P06";8;"End Billing Account";;;;"6.4.6";"ch06.html#Heading11";0
"BAR_P06";9;"End Billing Account";;;;"6.4.6";"ch06.html#Heading11";0
"BAR_P06";10;"End Billing Account";;;;"6.4.6";"ch06.html#Heading2322";0
"BAR_P06";61;"End Billing Account";;;;"6.4.6";"ch06.html#Heading11";0
"BAR_P06";81;"End Billing Account";;;;"6.4.6";"ch06.html#Heading11";0
"BAR_P06";91;"End Billing Account";;;;"6.4.6";"ch06.html#Heading11";0
